Date,Tweets
2022-10-15 10:52:19+00:00,@eternaIune Ya mereka lgi nambah persiapan buat resesi wkwkwkwk
2022-10-15 10:50:41+00:00,knp ya aku kepikiran resesi trs2 an dr 2 hari lalu saking takut e
2022-10-15 10:50:41+00:00,"cw // nganggur

*Dunia Terancam Resesi*

org2 yg udh work!: panik nabung nyusun keuangan
joblesss sepertiku: bingung nabung apaan"
2022-10-15 10:50:39+00:00,"Hati²
Hati²
2023 resesi ekonomi terjadi

https://t.co/OTpF5XtVSk

Pemerintah Indonesia turun membenahi sepakbola Indonesia seusai Tragedi Kanjuruhan. Tapi tetap akan berhati-hati untuk tak intervensi terlalu dalam."
2022-10-15 10:46:13+00:00,i love the replies!!! emg yg bikin konten resesi rata2 tuh rese bikin asam lambung naik doang ujung2nya jualan kelas dll 😀
2022-10-15 10:45:36+00:00,"Bodo amat ama resesi 2023, gua nunggu taylor swift ke jkt dari jaman gua putih abu2 tolong karena gasempet nonton red tour ty😤"
2022-10-15 10:45:15+00:00,"@honeeydr0p @yuniar2650 @fellexandro Wah kalau emas untuk saya pribadi sih kayaknya kurang wise ya, soalnya emas kurang liquid untuk menghadapi masa-masa resesi. Saya prefer ke simpanan yang gampang cair jadi gak repot kalau sewaktu-waktu butuh dana."
2022-10-15 10:43:43+00:00,"Di fyp tiktok w udah mulai betebaran video2 ngomongin resesi.
Meanwhile gw masi mikirin, ""nonton seventeen lagi apa blue aja ya?“

😅"
2022-10-15 10:42:25+00:00,"sbenernya resesi resesi tu gausa dibahas mulu ga sii, kayak itu yg bkin org tkut jajan trs uangnya di keep aja trus daya beli jd turun ya ujungnya itu yg bkin jadi resesi beneran"
2022-10-15 10:42:17+00:00,"Khawatir soal Ancaman Resesi, Sri Mulyani: Harus Ada Tindakan Nyata! #LengkapCepatBeritanya #Keuangan #Ekonomi #Ekonomi #EkonomiIndonesia . https://t.co/iqpIKuCoyu"
2022-10-15 10:41:16+00:00,"@rayhanugy Sebenarnya apa yg doi bilang ada benernya sih, ancaman resesi itu nyata. Buuuuuutttt, yakali sih jamet kalimalang disuruh liat peluang trus suruh jualan energi? Aneh aja solusi yang doi sediain justru targetnya buat ""Villain"" dalam pembicaraan dia."
2022-10-15 10:40:43+00:00,"boroboro mikirin resesi 2023
rambut gw rontok kaga kelar2 anj"
2022-10-15 10:40:25+00:00,"Pak presiden dan bu mentri ngomong tahun depan akan gelap kemungkinan resesi global mencapai 98%

Me : mulai nabung krn
anniversary MD
Season greetings
Album vol 2
Md album vol 2
Yesung comeback
Yesung md album 
Kemungkinan Encore atau ss10 https://t.co/46PAfyh3H7"
2022-10-15 10:38:43+00:00,"Tahun depan resesi?  
Yaudah sebisa mungkin jangan resign deh. Kalo jadi berarti harus siap, kalo ga jadi? Ya berarti ga rugi.
 
Gitu ya?"
2022-10-15 10:38:00+00:00,"resesi 2020 karena pembatasan sosial akibat pandemi covid-19, tentu banyak juga yg ngerasain PHK, usahanya lesu/ga bisa jualan saat itu.

2023 resesi global yg terjadi di bbrp negara di belahan dunia. Di Indo yg kena efek yg ekspor, yg pake USD. sisanya mungkin ga begitu berasa"
2022-10-15 10:37:04+00:00,"Resesi rasasi, noh inggris ama jerman beneran resesi bisa mati kedinginan. 
Kita? Paling yg biasa makan tempe jd makan tempe juga tp lebih tipis aja"
2022-10-15 10:33:45+00:00,"Kalau emak lo masih belanja di tukang sayur instead of ranch market, kalau jajan kopi lo masih kopi kenangan instead of starbuks, you’ll be save. Ya nabung pasti perlu lah resesi ga resesi"
2022-10-15 10:32:34+00:00,Tips Hidup Hemat Ditengah Ancaman Krisis Ekonomi: JAKARTA – Ekonomi global saat ini mengalami ancaman krisis. Resesi dan stagflasi diperkirakan akan berdampak pada banyak negara di tahun 2023. Baca Juga:… https://t.co/cURmoVjzux #Edukasi #AncamanKrisisEkonomi #TipsHidupHemat
2022-10-15 10:31:13+00:00,"Masih ga ngerti konsep resesi jaga uang cash jangan boros. 

Bukannya dengan boros, roda perekonomian jadi jalan ya?"
2022-10-15 10:30:41+00:00,"hang in there. do the best u can. sambil cari sumber penghasilan lain utk income tambahan. ada/engganya resesi diluar kendali kita, jd fokus aja sama apa yg bisa kita lakuin. hindari utang konsumtif jangka panjang, pake prinsip kebutuhan dan keinginan dgn bijak. gluck for us!!!"
2022-10-15 10:30:20+00:00,@jeonbaragi Mau sarang duit aja ada gak dean... dgr2 2023 resesi...
2022-10-15 10:28:37+00:00,"Resesi Mengancam Dunia, Bisnis Skincare dan Makanan Dinilai Mampu Bertahan https://t.co/94ZeRhRQ7n"
2022-10-15 10:27:20+00:00,"ya ya, emang gue tadi abis nonton video ttg resesi 2023 dan jd takut krn dari vid ini aja keliatan jelas yg kaya jadi makin kaya, tp orang miskin ya makin miskin."
2022-10-15 10:27:04+00:00,mengingat resesi taun dpan keknya gajadi pindah gym wkwk hemat ygy
2022-10-15 10:25:31+00:00,"@pratambul resesi taun ngarep, resepsi kapan mas e ? 😭"
2022-10-15 10:24:20+00:00,"@nutrisari_xxx astaghfirullah, lek diangen-angen enek benere.
Stop beli konten wes taun ngarep resesi 😌"
2022-10-15 10:23:35+00:00,"Okay gapapa, yang penting gajadi resesi global aja sih"
2022-10-15 10:21:53+00:00,"Reseda Resesi.
2023 Resesa Resesi.
Yaiyalah resesi duit pajak buat bayar pejabat gak guna macem Kominfo sama bayar buzzer macam2 masalah kebobrokan."
2022-10-15 10:21:50+00:00,"Mari bicara tentang perubahan iklim dan resesi sambil ditemani secangkir kopi.

Pertanyaan pertamanya: sama siapa?"
2022-10-15 10:20:26+00:00,@dikamonn tambah lagi resesi juga makin sucks pasti 😂😂 ada2 aja memang kotanya mbappe
2022-10-15 10:14:22+00:00,"orang ketar-ketir sm resesi, laki w ketar-ketir sm AI diffusion.
""belajar programming lg dong gw?"""
2022-10-15 10:12:10+00:00,"fyp tiktok isinya resesi 2023 semua, bikin ngeri aja."
2022-10-15 10:11:59+00:00,@charmingpaww WKWKWKWKWKWK bicarain soal resesi negara ke anak sd coba
2022-10-15 10:08:31+00:00,"Bukan hanya POLRI, di tengah ketidakpastian dan ancaman resesi ekonomi, semua aparatur pemerintah yang dibiayai oleh Pajak Masyarakat yg sdg sulit ini, wajib hati2 dgn gaya hidup.."
2022-10-15 10:07:33+00:00,"Persiapan Menghadapi Resesi 2023 dengan Lakukan Beberapa Cara Berikut Karena Ekonomi Gelap Nyata

Marah
#KimGoEun_ComeInCloser
#ShootingStarJKT
#KCON2022JAPAN
15 Oktober
#ไบร์ทวิน
Jam 4
Rest in Love
RUN BTS
Menpora #KimGoEun_ComeInCloser 
Rest in Love
https://t.co/fFxY6H2vtg"
2022-10-15 10:06:41+00:00,Banyak orang sotoy nakut nakutin resesi tanpa memberi solusi dan malah ada yang mengabil untung dari ketakutan orang-orang ini
2022-10-15 10:04:58+00:00,"Mudah-mudahan BUMN di tahun ini teroptimalisasi dengan baik, sehingga kita bisa siap hadari 2023 tanpa resesi.
#erickthohir #etroopersjabar 
#etroopersaction #etroopers #ethosukabumi #ethocianjur #sukabumi #cianjur https://t.co/fAiUSTy8LQ"
2022-10-15 10:03:58+00:00,"Ramalan 2023, terjadi resesi ekonomi global.
2 bulan lagi sih ini, mau ga mau mengencangkan ikat pinggang lagi!!"
2022-10-15 10:02:12+00:00,"@egmbul katanya bakal resesi di 2023 wkwkw tapi ga percaya sih, cuma ya ambil hikmahnya aja banyak2in nabung mulai dari sekarang"
2022-10-15 10:00:10+00:00,"Kenapa 2023 Gelap? Berikut Penyebab Resesi Ekonomi Global dan Dampaknya Bagi Masyarakat Indonesia

BORN PINK WORLD TOUR Safari Panglima Santri
Gulai
KIM NAMJOON
#BORNPINKinSeoul_DDAY
#JISOO
Nassar
#BLACKPINK
#ROSÉ
#LISA
Jam 4
15 Oktober
#MONEY #SHUTDOWN 
https://t.co/jgv4Ey1CLj"
2022-10-15 10:00:00+00:00,"Yang perlu dilakukan untuk hadapi resesi

Punya dana darurat ✅
Hindari utang ✅
Cari sumber pemasukan lain ✅ 
Investasi di instrumen konservatif seperti emas ✅
Yuk investasi Emas di Treasury!

#AmanPakaiTreasury #DiTreasuryAja #investasiemas #emasdigital #tipsnabung"
2022-10-15 09:58:21+00:00,"@yourjenni Lah iya maksutku waktu kondisi resesi ntar, bukan skrng wkwk"
2022-10-15 09:58:13+00:00,"@NegeriKolam Resesi krisis energi, kilang2 dierofa tutup, suplay terhenti, jalur pipa disabotase, jalur logistik jd target pemboman,  pembangkit listrik dihajar rudal, industri2 berhenti operasi, ancaman tanpa listrik, gas &amp; bbm di musim dingin di erofa, AS resesi, bahkan nuklir sdh alert."
2022-10-15 09:57:44+00:00,"Persiapan Menghadapi Resesi 2023 dengan Lakukan Beberapa Cara Berikut Karena Ekonomi Gelap Nyata

#PerempuanDesa
#PRSTangerang2022
RUN BTS
Gus Muhaimin
MIC DROP
Naver
troye sivan
Menpora
Phobia
#TheRingsOfPower
Kahitna
Komitmen Tegas Polri Marah
Kunto Aji
https://t.co/hW0OA3YuT4"
2022-10-15 09:54:14+00:00,"@okezonenews gapeduli resesi 2023, yg penting ikn jalan wkwkwk"
2022-10-15 09:53:20+00:00,"@worksfess Kok mikirin 2023 mau resesi, besok kamu masih idup aja kagak tau wkwkwkwkw"
2022-10-15 09:52:57+00:00,Udah tau dunia mau resesi tapi malah jajan mulu 🥲
2022-10-15 09:51:13+00:00,@AlliiumCepa Ini dia. Satu sisi aku mikir gini. Di sisi lain kamu tau berita rame 2023 nanti bakal resesi atau apa itu gak sih? Disitu aku mikir jadi takut aja wkwkwk😭
2022-10-15 09:48:40+00:00,beneran baka resesi gak si 😖
2022-10-15 09:47:03+00:00,Prospek Investasi Danareksa Investment Management Era Resesi https://t.co/5PVqhNoc1C
2022-10-15 09:42:41+00:00,Pen nonton blackpink takut resesi 😅
2022-10-15 09:40:42+00:00,"Karena berita ttg resesi ekonomi udh mulai rame, plus akibat perang 2 blok besar yg blm ada solusinya, mungkin ini saatnya follow orang-orang ekonomi, finance &amp; HI. 😂😅"
2022-10-15 09:36:47+00:00,Orang orang pada ribut resesi resesi 2023 wong juga belum 2023 udah pada takut aja.. khawatir boleh tp jgn berlebihan semua itu Allah yg atur.. siapa tau nanti akhir tahun adem...
2022-10-15 09:36:22+00:00,@tiketXid Apa itu resesi
2022-10-15 09:29:37+00:00,"Sudah ada yg mengingatkan dari sekarang maupun sebelumnya, dan kalo kamu terjebak di resesi mendatang, itu adalah kesalahan dirimu sendiri. https://t.co/QA80cudwgs"
2022-10-15 09:28:22+00:00,"Bahkan, dalam pembukaan laporan tersebut, kepala ekonom IMF Pierre-Olivier Gourinchas mewanti-wanti kondisi ekonomi lebih buruk di tahun depan. “Dan bagi sebagian orang, 2023 akan terasa seperti resesi,” jelasnya."
2022-10-15 09:28:10+00:00,Pemerintah siapkan strategi yang luar biasa untuk resesi global tahun depan. . Lampung Dukung Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi
2022-10-15 09:24:59+00:00,"dear YG, dalam upaya membangun perekonomian YG STAN, tolong sekali dateng barengan aja. 
tiada putus upaya berharap untuk ada konser YG FAM. 

ini dateng 1-1, padahal kita2 disuru nabung, soalnya taun depan katanya resesi WOYYYY! 😭😭😭"
2022-10-15 09:24:33+00:00,"Singapura Tebar ' Helikopter Uang ' Rp 16, 2 T, Tanda Resesi?"
2022-10-15 09:23:54+00:00,@sundaicata padahal cuma becanda gegara tahun depan ada isu2 resesi kan yaa 😭😭
2022-10-15 09:23:31+00:00,"@Wander_bees Aku juga habis sakit, sendiri tuh gk enak ya gk ada yg nanya kabar 😐

Get well soon bro and stay strong, 2023 mau resesi ekonomi soalnya 😪"
2022-10-15 09:18:28+00:00,Padahal tahun depan rencana mo nongton konser belping tapi karena isu resesi resesi tu jadi ragu🥲
2022-10-15 09:16:38+00:00,@BigAlphaID Ya resesi 2023 jadi hype soalnya banyak influencer yang fear mongering. Kemaren sempet liat ss youtube dari influencer yang nganggap resesi 2023 seolah-olah kiamat. Ujung-ujungnya malah jualan kelas awowkowkwkw
2022-10-15 09:14:01+00:00,5sos konser pas resesi (2023)
2022-10-15 09:13:24+00:00,paling bener udah fokus cari duit aja buat menghadapi resesi
2022-10-15 09:12:09+00:00,Waspada Skenario Terburuk Resesi Global! Utang Negara Membuncit Hingga PHK Massal https://t.co/UXlv8yFlf9
2022-10-15 09:11:45+00:00,@convomfs Gw keluar kerja gara² resesi:(
2022-10-15 09:09:03+00:00,2023 pengen resepsi malah resesi.
2022-10-15 09:08:05+00:00,Bahasan resesi semua. Gmn gk IHSG drop terus.
2022-10-15 09:07:14+00:00,@convomfs Resesi itu biasanya orang yg mau / sedang nikah nder
2022-10-15 09:06:23+00:00,@yadookie emang beneran mau resesi om yadi?
2022-10-15 09:06:12+00:00,"Para pengamat menilai ada beberapa bisnis yang dapat bertahan di masa resesi ekonomi, yang diperkirakan akan terjadi di tahun depan. Bisnis apa itu? https://t.co/jpnNWUwC60"
2022-10-15 09:05:10+00:00,"@pramukhtiko @ChatibBasri ya memang beda definisi, antara resesi dan perlambatan itu."
2022-10-15 09:05:02+00:00,🤍 penyebab adanya resesi itu apa ya gais? aku mau aware soal ini tapi bingung mulainya dari mana karna blm sampe pemikiran ak pengaruh reses ke masyarakat mikro tuh apa :(
2022-10-15 09:03:58+00:00,"VIEW IHSG SAHAM COMMODITY DOLLAR 

IDX Channel Pekan Depan: https://t.co/Xab8l6SRe5

#ctasaham
#saham
#IDX
#IHSG
#LQ45
#stockmarket
#oil
#gas
#gold 
#cpo
#coal 
#DJI
#Nasdaq
#inflasi
#sukubunga
#batubara 
#nickel
#minyak 
#topgainer
#toploser
#resesi
#2023
#bank
#energy
#usdidr https://t.co/YtdxjQkNNz"
2022-10-15 09:03:18+00:00,"gue juga sempet kepikiran gini. kalo banyak influencer yang ngasih ""fear"" malah lebih cepet terjadi ga sih resesinya? karena orang bakal saving, ekonomi melambat akhirnya resesi lebih cepet. Bagus sih ngasih imbauan, tapi lama lama kok kaya nebar fear ya daripada imbauan"
2022-10-15 08:59:33+00:00,Yang Harus Kamu Tahu soal Resesi dan Prediksi Ekonomi Indonesia di 2023 #ekonomi https://t.co/nVZ9Hpg670
2022-10-15 08:59:30+00:00,@ayankmue @sbyfess 2023 resesi harus menabung
2022-10-15 08:57:50+00:00,@tquickla Dari tahun lalu jg dibilang indo bakal resesi th ini. 😂😂
2022-10-15 08:54:51+00:00,"Antisipasi resesi, siap2 tanam cabai sendiri.
""Tkg dawet"" mana...?😁😄 https://t.co/6hfJMIJF3J"
2022-10-15 08:54:00+00:00,"Presiden Jokowi perintahkan jajarannya untuk mempersiapkan penanganan resesi global. #BLTDemiSeluruhRakyat #PembangunanUntukRakyat
@jokowi 

Lesti | Rest in Love | Bunda Corla | Amien Rais | Kapolda | RIP Legend https://t.co/PSb7LduMWX"
2022-10-15 08:50:38+00:00,Resesi Kian Nyata! Sudah 2 Bulan Permintaan Ekspor RI Turun https://t.co/BZMfEaMIni
2022-10-15 08:50:19+00:00,@worksfess Dulu pas awal covid dan IHSG jeblok sampe 4000 ini orang bikin konten resesi jg ngga ya?
2022-10-15 08:44:59+00:00,"@BigAlphaID Pas 2020 kerasa bgt si, dan bantuan pemerintah ga terlalu nolong, but ya gabisa nyalahin pemerintah sepenuhnya, bcs gue ngatur keuangan pas tahun itu juga jelek, intinya kalo sampe resesi harus pinter2 ngatur keuangan(pemasukan &amp; pengeluaran)"
2022-10-15 08:44:21+00:00,@worksfess Hahahahaha kemarin habis nonton ini dan nyiapin bgt buat resesi tahun depan. Belum sampe target tp paniknya ada bgt. Jadi kalo mau jajan jajan sekarang kayak....inget hal tahun depan resesi
2022-10-15 08:43:56+00:00,"@DDenara @1975________ @tanyakanrl properti dimasa resesi justru anjlok kak. pas covid kemarin contohnya. jadi lebih baik persiapkan dana darurat, dalam bentuk asset yg mudah digunakan."
2022-10-15 08:41:45+00:00,"@rathersanctuary @Herazkaa @worksfess Kalo soal resesi mending di saham, tapi ntar seroknya pas keluar report ekonomi yg menyatakan resesi. Pada anjlok ntar saham2nya"
2022-10-15 08:41:41+00:00,rumor tahun depan resesi dan gue bener bener ngumpulin duit
2022-10-15 08:39:05+00:00,Harga minyak mendekati US$ 100 per barel pada awal pekan imbas pemangkasan produksi OPEC+. Kini turun di bawah US$ 90 dipicu sentimen meningkatnya risiko resesi ekonomi global. https://t.co/qHbIw2DsIr
2022-10-15 08:38:42+00:00,@sutanmangara Kenpa negri ini jadi perhatian negara luar untuk mengatasi resesi ekonomi. Cukup jokowi aja yg kerja rizik sihap suruh esek2 aja.
2022-10-15 08:38:16+00:00,"Sama kabar resesi aja aku kalut, apalagi resepsi, mengkerut"
2022-10-15 08:36:21+00:00,"Diarahkan untuk lebih brutal lagi kah? Mengingat ongkos IKN masih banyak + ongkos ""pesta demokrasi"" harus tetep jalan ditengah resesi 2023.

Kencangkan sabuk pengaman kawan-kawan."
2022-10-15 08:36:17+00:00,"lagi overthinking, mikirin kemungkinan resesi 2023"
2022-10-15 08:34:14+00:00,"Mari kita recap

4 hal yang bisa lo lakukan untuk jadi ""kaya""

1: Pahami Profesi Mediokristan dan Ekstimistan

2: Pahami Leverage

3: Bangun Leverage yang cocok

4: Lakukan yang terbaik di pekerjaan lo sekarang

Persiapin buat resesi dengan nontno ini

https://t.co/WO8BfmnI4e"
2022-10-15 08:33:54+00:00,@jokowi Berpendapat inflasi dangan resesi itu harus balance sudah gitu aja pak terimakasih
2022-10-15 08:32:28+00:00,2023 resesi tapi kamu malah beli album full version
2022-10-15 08:32:21+00:00,"Ribut resesi hancurnya ekonomi dunia 2023, hoax kiamat 2012 aja bisa lewat kok apalagi ini yang cuman masalah keuangan. Hoax"
2022-10-15 08:31:14+00:00,jujur tkut banget resesi tapi teringat gimana tuhan ttp nyedian semua kebutuhan bahkan lebih buat keluarga aku pas corona; -☺️
2022-10-15 08:28:22+00:00,@yourjenni Tapi bukannya kalo lagi resesi ntar harga saham bakalan anjlok ya(?) otomatis murah gitu. Kalo gak salah ya
2022-10-15 08:27:33+00:00,"resesi : pertumbuhan ekonomi riil bernilai negatif selama dua kuartal berturut-turut.

berarti pdb riil turun selama dua kuartal berturut2

misal pdb riil dari 1000 jadi 999 trus jadi 950

itu sudah masuk ciri resesi 

tinggal turunnya banyak apa ndak?"
2022-10-15 08:26:17+00:00,@tahilalats Ini Resesi 2023 apa lagi...
2022-10-15 08:26:07+00:00,[Tribun Jogja] Tips Mengatur Investasi di Tengah Kemungkinan Resesi Ekonomi ala Ajaib https://t.co/ilpnZzO68U https://t.co/hzhVmeCUKB
2022-10-15 08:22:02+00:00,"@PadmavatiPrati1 Yang pasti rasa iri itu ada Jeng.
Jaman bokapnya kan tdk bisa jadi presiden G20.
Ini P. Dhee sdh presiden G20 jadi tuan rumah di masa resesi ekonomi global, P Dhee emang KEREN,,."
2022-10-15 08:19:59+00:00,mank bner bsok resesi
2022-10-15 08:19:55+00:00,"Masih tentang resesi,
Proyeksi ekonomi World Bank untuk Indonesia 2023 masih bertumbuh 5.1%.
fyi, Proyeksi ini dalam ukuran Annual Growth, resesi sendiri diukur per kuartal.
BISA AJA GDP negatif di 2 kuartal, tp balik positif di dua kuartal berikutnya;
BISA JUGA ga ada Negatifnya https://t.co/W5U46TziQr"
2022-10-15 08:19:39+00:00,"@Calon_Ketua_RW @BigAlphaID Iya ya kebanyakan panic resesi 2023, padahal resesi sedang berjalan dari 2020 😅
Retail kek sy mah udah bener dah nyimak sambil jongkok.
Dah bang ah jangan bahas bandar mulu nanti ada yg heuheu"
2022-10-15 08:18:12+00:00,"@enaknyaapayak @akuikuafi @milikmuuu @rakilagi @spookydustie @lookatsun_ @dzulfikri_alfik @soktaukan @Tredwijayaa @avgisbad @worksfess ini bca lho...
fix sih ini paling tahan resesi global krisis pangan"
2022-10-15 08:17:37+00:00,"work! Dengan berita kemungkinan tahun depan resesi &amp; bakal banyak yg kena PHK, mnurut kalian should I stay atau mulai cari kerjaan yang lain? 

Aku ngerasa kemungkinan besar aku di-cut di perusahaan ini lebih gede, krn aku kerja di retail tp bukan bagian inti gitu.."
2022-10-15 08:16:26+00:00,resesi ajg
2022-10-15 08:15:02+00:00,"Resesi Mengintai Indonesia, Bagaimana Cara Gen Z Bertahan Hidup?
 
#PramborsNews 
https://t.co/ip6jSzPVZd"
2022-10-15 08:13:22+00:00,"Pengen bikin konten dewasa ah, tapi dewasanya membahas Resesi 2023"
2022-10-15 08:11:55+00:00,@BigAlphaID Yang koar2 nakutin resesi ujung2nya jualan kelas saham🤭🤭🤭
2022-10-15 08:11:25+00:00,"@worksfess gue gara² ini overthinking, soalnya ditahun itu gue insyaallah lulus kuliah daaan yak masuk dunia baru yg dimana bakalan ada resesi global"
2022-10-15 08:10:52+00:00,"""Buk, masa svt mau konser disini lagi""
""HALAH MAU NGAPAIN LAGI KAMU?! NGGAK NGGAK😠 Kemaren kan udah😤 ngga usah aneh aneh 2023 mau resesi"" 

Emak gue bener2 lgsg ngegas😂😭"
2022-10-15 08:10:17+00:00,Langkah awal mencegah demo inflasi resesi iyeu
